SMILES,SPLIT
CCOC(=O)c1coc(N(C)CC2Cc3ccccc3CN2C)n1,train
O=C(Nc1ccc2c(c1)OCO2)NC1COc2ccccc2C1,train
COc1c(CN2CC(c3ccc(F)cc3)CC2C)c(C)nn1C,train
CCCNC(=O)Cn1cc(C(F)(F)F)ccc1=O,train
O=C(c1cnc2c(c1)CCCC2)N(Cc1ccc2[nH]ccc2c1)C1CC1,train
CN(C(=O)Cc1cc(Cl)c2c(c1)OCCO2)c1cccc(C#N)c1,train
O=C1COc2ccc(C(=O)NC3C4CC5CC(C4)CC3C5)cc2N1,train
CCNC(=O)N1CCN(c2ncnc3sc(CC)cc23)CC1,train
Cc1cc(C(=O)NC(C)c2cc(F)c(Cl)cc2Cl)no1,train
Cc1ccc(CNC(=O)c2ccc(OC(F)F)cc2)n1C,train
CCc1cccc(C)c1NC(=O)NCc1cccc(OC)c1OC,train
c1ccc(-c2noc(CCCSc3nnnn3C3CC3)n2)cc1,train
Cc1nc(Cn2cnc3c(oc4ccccc43)c2=O)no1,train
Cc1cccc(OCc2nnc(SC(C)C)o2)c1,train
CCC1c2ccsc2CCN1C(=O)c1sc(C)nc1C,train
NC(=O)c1cc(-c2ccccc2)sc1NC(=O)C1CCOCC1,train
O=C(NCc1cccnc1OCC(F)(F)F)NCC1CCOC1,train
CC1(C)C2CCC1(C)C(NC(=O)c1n[nH]c(=O)[nH]1)C2,train
Cc1cc(C(=O)N(Cc2ccccc2)c2ccc3[nH]c(=O)[nH]c3c2)no1,train
CC(=O)c1cccc(NS(=O)(=O)c2cc(C)ccc2C)c1,train
Cn1nc(C(=O)N2CC(C)(C)Sc3ccccc32)ccc1=O,train
COc1ccc(Cl)cc1C(O)CNC(=O)c1ccccc1,train
CCC(=O)Nc1ccc(C)c(NC(=O)Cc2c(CC)noc2CC)c1,train
O=C(CCNC(=O)NC(CO)c1ccccc1)NC1CCCC1,train
COc1cc(NC(=O)c2sc(-n3cccc3)nc2C)cc(OC)c1,train
OC(Cn1nccc1-c1ccncc1)c1cccc(Cl)c1,train
CCc1ccccc1NC(=O)CN(C)C(=O)C(C)NC(C)=O,train
CCSc1nnc(NC(=O)c2nc3nccc(C)n3n2)s1,train
CCc1ccc(N)cc1S(=O)(=O)NC(C)COC,train
COC(=O)N(C)c1ccc(NC(=O)c2cc[nH]n2)cc1,train
CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1C,train
Cn1c(C(F)(F)F)nn(Cc2cccc(Cl)c2)c1=O,train
Cc1c(CCC(=O)NCc2ccco2)c(=O)oc2cc(O)ccc12,train
Cc1cc(C)cc(-c2ccc(C(=O)N(CCO)CCO)o2)c1,train
COCCOc1cccc(C(=O)Nc2cc(OC)ccn2)c1,train
CN(C(=O)C1CCCO1)c1nnc(-c2cnccn2)s1,train
COCCOCC1CCN(C(=O)Nc2ccc(C(C)=O)c(C)c2)C1,train
COCCNC(=O)N1CCN(c2nc3c(C)cccc3s2)CC1,train
COc1ccc(CCNC(=O)Cn2ccc3ncccc3c2=O)cc1,train
CCN(CC)C(=O)COc1ccc(C(=O)C(C)C)cc1N,train
CC(NC(=O)CN(C)c1ccc(N)cn1)c1ccccc1,train
COC(=O)Cn1ncc2c(NCc3c(C)cc(C)[nH]c3=O)ncnc21,train
CC(NC(=O)CC(C)(O)C1CC1)c1nc(C(C)(C)C)cs1,train
CCCCN(CC)C(=O)Nc1cccc(Cn2ccnc2)c1,train
Cc1nn(-c2ccc(C(=O)NC(C)C)cc2)c2c1C(=O)CCC2,train
CCCOc1ccc(CNC(=O)c2ccc(=O)n(C)c2)cc1,train
CCc1ncncc1C(=O)N1CCC(Cc2cccc(F)c2)CC1,train
O=C(OCC1CCCCO1)C1(c2cccc(F)c2)CCOCC1,train
COC(=O)c1ccc(CN(C(C)C)C(F)(F)F)cc1,train
O=C(c1ccoc1)N1CCCc2cc(C(F)(F)F)ccc21,train
COc1ncc(C)cc1NC(=O)NCc1ncn(C)n1,train
COc1cc(CN2CC3NC(=O)COC3C2)cc(OC)c1OC,train
CCCNC(=O)C1CN(c2nc3c(F)cccc3s2)C1,train
Cc1cnc(CCNC(=O)c2cnn(-c3ccc(Cl)cc3)c2)s1,train
C=CCNC(=O)COC(c1ccccc1)c1ccccc1,train
Cc1noc(C)c1C(=O)NCCNC(=O)OC(C)(C)C,train
CC(C)(C)c1ccc(-c2nc(Cn3cncn3)n[nH]2)cc1,train
CCC(C)(NC(=O)Nc1cccnn1)c1nccs1,train
CC(C)CC(NC(=O)N1CCOC(CO)C1)c1ccc(Cl)cc1,train
CCOC(=O)c1cc(Br)c(=O)n(C)c1,train
COc1cc(C)c(S(=O)(=O)N2CCOCC2)cc1C(C)C,train
COCCNc1ccnc(C2COCCN2S(=O)(=O)C2CC2)n1,train
Cc1csc(CNC(=O)COCC(F)(F)F)n1,train
Cc1cccc(NC(=O)c2n[nH]c(=O)c3ccccc23)n1,train
N#Cc1cccc(NS(=O)(=O)c2ccccc2)c1,train
COc1cccc(CN(C)C(=O)COc2ccc(F)cc2F)c1,train
Cc1ccc(CN2CC(C)OC(C(N)=O)C2)c(Br)c1,train
Cc1ncsc1C(=O)N1CCCC1c1ccccn1,train
CCN(CC1CCOC1)C(=O)Cn1ccc(C(F)(F)F)n1,train
CC(NCCN1CCOCC1)c1ccc(F)cc1,train
Cc1ccsc1C(=O)C(C#N)c1nc(-c2ccc(C#N)cc2)cs1,train
CCNC(=O)CNc1cc(Cl)ccc1C(=O)N1CCCCC1,train
CNC(=O)c1c(C)nc(N)nc1COc1cc(C)cc(C)c1,train
CCCOc1cc(NC(C)(C)C)nc(COC)n1,train
COc1ccc(CN(C)C(=O)c2ccc(C)nc2OC)cc1O,train
CC(=O)N(C)Cc1cccc(NC(=O)NC(C)c2ccncc2)c1,train
COc1ccc(NC(=O)CNc2ccccc2Cl)cc1OC,train
CCOC(C)c1noc(CN2CC(C)C(=O)Nc3ccccc32)n1,train
COc1cccc(C(=O)Nc2cc(C)nn2C(C)(C)C)c1,train
CNC(=O)NCC(=O)N1CCN(C(=O)c2ccc(C)s2)CC1,train
Cc1nc(NC(=O)c2ccncc2F)sc1Cc1ccccc1F,train
CCN(CC)C(=O)CN1CC(c2ccccc2)OCC1(C)C,train
CC1CCN(C(=O)Cc2csc(-c3cccnc3)n2)CC1,train
CC1CC(C)CN(C(=O)Cc2ccc(F)cc2F)C1,train
O=C(c1cn2cccnc2n1)N1CCC(c2cc3ccccc3[nH]2)CC1,train
O=C(OCc1ccccc1F)C1CCCN1C(=O)c1ccco1,train
CCc1csc(C2CCCN(Cc3cnc4ncccn34)C2)n1,train
O=C(NCC(O)c1ccccc1Cl)Nc1nnc2ccccn12,train
Cc1nc2ccccc2n1CCNC(=O)NC1CC1,train
Oc1cccc(NCc2ccc(F)c(F)c2F)c1,train
CN(C)S(=O)(=O)n1c2ccc(F)cc2c2nc3ccccc3nc21,train
Cc1ccccc1OC(C)C(=O)NCc1cccnc1,train
CCc1sc(C(=O)N2CCNC(=O)C2C)cc1C,train
CCCS(=O)(=O)NCC(O)c1ccc(C)c(C)c1,train
N#Cc1cccc(COc2ccc(NC(=O)c3cccnc3)cc2)c1,train
COc1cccc(CSc2n[nH]c(=O)n2CC2CCCO2)c1,train
CCC(=O)Nc1cccc(C=Cc2ccccn2)c1,train
O=C(Nc1ccc(Br)cc1)c1ccc2[nH]cnc2c1,train
O=C(COC(=O)c1cc2ccccc2[nH]1)NCC(F)(F)F,train
O=C(Cc1cccc(O)c1)Nc1cccc2cnccc12,train
CCCCN(Cc1ccc(F)cc1)C(=O)c1cc[nH]n1,train
COc1cccc(OC2CN(C(=O)Cn3cccnc3=O)C2)c1,train
Cc1cccc(CC(=O)NCc2cc(-c3ccccn3)n(C)n2)c1,train
CC(CO)NC(=O)NC(C)c1cccc(OC(F)F)c1,train
Fc1ccc(Br)c(CN2CCOC(C3CCCO3)C2)c1,train
COc1ccccc1C1CC1c1nc(C(C)(C)NC(C)=O)no1,train
CC(=O)c1ccc(NC(=O)c2coc(-c3csc(C)n3)c2)cc1C,train
Cc1nc(C)n(Cc2nc(-c3cccc(C(F)(F)F)c3)oc2C)n1,train
COc1ncc(CNC(C)(C#N)C(C)C)c(OC)n1,train
Cn1cnc(S(=O)(=O)NCc2cc(C3CC3)n(C3CCCC3)n2)c1,train
Cc1ncc(CNC(=O)NCC2(c3ccccc3)CC2)s1,train
CN(C)C(=O)N1CCC(C(=O)Nc2ccccc2-n2cnnn2)CC1,train
Clc1cncc(OCC2COC3CN(c4cnccn4)CC23)c1,train
Cn1nccc1CNC(=O)Nc1ccc(N2CCCC2=O)cc1,train
CCCNC(=O)c1ccc(=O)n(Cc2ccc(F)cc2)n1,train
CCC(=O)NC1CCN(c2ncnc3c2cnn3C)CC1,train
COc1ccc(C(=O)N2CCCC2CN2CC(C)OC(C)C2)cc1,train
CS(=O)c1ccc(C(=O)Nc2ccc3oc(=O)[nH]c3c2)cc1,train
Cc1nn(-c2ccccc2)c(CSc2ncccn2)c1C#N,train
CC(C)CNC(=O)C1CC(=O)N(c2n[nH]c3ccccc23)C1,train
O=C(CN1CCOCC1)NCC1(c2ccccc2)CCOCC1,train
CC1CCC(O)(Cn2cc(Cl)c(=O)[nH]c2=O)CC1,train
C=CCCOC(C)C(=O)NC(C)(C)c1cccc(F)c1,train
Cn1cnnc1SCC(=O)Nc1cccc(C(F)(F)F)c1,train
CNC(=O)Cn1nc2n(c(=O)c1=O)CCN2c1ccc(C)cc1,train
COCCn1cc(C(=O)c2ccccc2O)cc(C#N)c1=O,train
Cc1ccc(Cn2c(-c3cccs3)noc2=O)cc1,train
CCn1cc(-c2nnc(SCC(=O)c3ccccc3)o2)cn1,train
Cc1noc(-c2cccnc2NCCCNC(=O)C2CCC2)n1,train
CC(C)Nc1ccnc(C2COCCN2S(=O)(=O)C2CC2)n1,train
CCN1CC(C(=O)NCCc2cccc(Cl)c2)CC1=O,train
CCc1ocnc1C(=O)N1CCN(c2cccc(OC)c2)C(=O)C1,train
O=c1oc2ccc(CO)cc2n1Cc1ccccc1,train
O=c1[nH]c(CCN2CCc3ccccc3C2)nc2ccccc12,train
Cc1cnc(CCNC(=O)CSc2nnnn2C2CC2)s1,train
CCCNC(=O)c1ccc(NC(=O)NCc2nncn2CC)cc1,train
CCCCc1nnc(NC(=O)NCc2cccc(F)c2)s1,train
NC(=O)c1ccccc1CNc1ccc(Cl)cc1Cl,train
CCCCc1cc(NC(=O)c2ccc(NC(=O)C3CC3)cc2)[nH]n1,train
O=C(c1ccco1)C(O)(c1ccccc1)c1ccccc1,train
COc1ccc(Cl)c(NC(=O)C(C)Oc2ccccc2OC)c1,train
CS(=O)(=O)N1CCC(C(=O)NCc2ccccc2)CC1,train
CC(C)(C)OC(=O)NCc1nn(C2CCCC2)c(=O)c2ccccc12,train
CN(C(=O)CCOCC(F)(F)F)c1ccc(Cl)cn1,train
CCCCC(=O)N1CCN(c2ccc(Cl)cn2)CC1,train
CC(=O)N1CCc2ccc(NC(=O)c3cccc(C)c3)cc21,train
Cc1nc(-c2c[nH]c(C(=O)NC(C)C3CCCO3)c2)cs1,train
CC1(C(=O)Nc2cccc3ccccc23)Oc2ccccc2NC1=O,train
CC(Oc1ccccc1)C(=O)Nc1ccc(-c2cc[nH]n2)cc1,train
CC1CCCCC1N(C)C(=O)CS(=O)(=O)c1ccccc1,train
CN(Cc1ccc2c(c1)OCCO2)C(=O)c1cccnc1,train
COCCCNc1nc(Nc2ccc(Cl)cc2)nc2c1cnn2C,train
Cc1ccc(S(=O)(=O)Oc2ccc(-n3ccnc3)cc2)cc1F,train
Cc1cc(C)c(CNC(=O)c2n[nH]c3c2CCC3)c(=O)[nH]1,train
Cc1cccnc1NC(=O)c1cc(Br)ccc1F,train
Cn1ncc2c(NCC3(C)CCCO3)nc(-c3ccncc3)nc21,train
COc1ccc(F)cc1NC(=O)COC1CCCCC1C,train
CCNC(=O)NC1(C(=O)NCc2ccc(C)s2)CCCC1,train
CC1(C)CCCN(C(=O)c2cc(-c3ccncc3)c3cnccc3n2)C1,train
CCC(C(=O)NC1CCCC1)n1ncc(N(C)C)cc1=O,train
COc1ccc(CCC(=O)N2CCCCCC2)cc1,train
O=C(CSc1ccc2c(c1)OCCO2)NC1CCCCC1,train
O=C(NCC(O)CN1CCOCC1)c1ccc(-n2ccnn2)cc1,train
c1cnc(NCc2noc3c2CN(c2cnccn2)CC3)nc1,train
CCc1nc(CNc2ccc(NC(C)=O)c(OC)c2)cs1,train
Cc1ccc(F)c(C(=O)N2CCCCC2C(N)=O)c1,train
C#CCNc1ccc(S(=O)(=O)NC(C)C)cc1,train
CC(=O)c1ccc(S(=O)(=O)NCCCn2cccn2)cc1,train
CCOc1cccc(OCc2nc(C)c(C(C)=O)s2)c1,train
O=C(Cc1ccc(Cl)cc1)N1CCN(Cc2ccncc2)CC1,train
O=C(Cc1csc(-c2cccnc2)n1)Nc1ccc2c(c1)OCO2,train
Cc1nn(Cc2csc(C3CC3)n2)c(C)c1CCO,train
Cc1ccc(-c2csc(NC(C)C)n2)c(=O)n1C1CC1,train
CCc1noc(C)c1C(=O)N1CCCSc2ccccc21,train
Cc1cccc2c1N(C(=O)Cc1ccc(-n3cnnn3)cc1)CCC2,train
CC(C)(CO)Nc1ncc(Br)c2c(N)cc(F)cc12,train
O=C1CCCN1CC1CCCCN1C(=O)Nc1cccnc1,train
CCc1onc(C)c1NC(=O)c1cc(C)n(Cc2ccccn2)c1C,train
CCCN(CC(=O)Nc1ccccc1C)C(=O)Cc1ccc(O)cc1,train
CCc1onc(C)c1NC(=O)CNC(=O)Nc1cccc(C)c1,train
O=C(NCCc1ccc2c(c1)OCO2)c1cccc(-n2cnnc2)n1,train
CN(C)C(=O)CC1(CC(=O)Nc2ccncc2)CCCC1,train
C=CCN(C)C(=O)C1Cc2c[nH]c3cccc(c23)C(CC(C)C)N1,train
COC(=O)Cn1ccnc1Cc1cccc(Br)c1,train
COc1ccc(CN(C)C(=O)c2cccc(F)c2)cc1F,train
Cc1nc(N(C)C)ncc1C(=O)N1CCCC1c1ccco1,train
CCOC(=O)C1CCCN(C(=O)Nc2cccc(F)c2)C1,train
CCNC(=O)Nc1cccc(C(=O)NCCO)c1C,train
CCOc1cc(S(=O)(=O)NCc2ccccn2)c(C)cc1C,train
Cc1noc(C(C)N2CCOC(Cn3nc(C)nc3C)C2)n1,train
O=C(NCC1CCOC1)Nc1cc(Cl)ccc1Cl,train
COC(=O)Cc1cc(=O)[nH]c(N2CCOCC2)n1,train
Cn1ncc2c(=O)n(CCC(=O)NC3CCCCCC3)cnc21,train
CCCCC(=O)Nc1ccc(C(=O)NCc2cccnc2)cc1,train
CC(C)NC(=O)CC(c1ccc(F)cc1)N1Cc2ccccc2C1=O,train
COc1ccc(C(=O)NC2CCN(CC(F)(F)F)C2=O)c(O)c1,train
CCC(C)n1nccc1NC(=O)Cc1coc(-c2ccc(F)cc2)n1,train
CCOc1cc(NC(=O)N(C)Cc2ncnn2C)ccc1C,train
CCc1c(C)nn(Cc2nc(-c3ccc(C)nn3)no2)c1C,train
O=C(Nc1n[nH]c(N2CCCCC2)n1)c1cccc2c1OCCO2,train
CCC(C)C1NC(=O)C2CC(NC(=O)c3ccc(F)cc3)CN2C1=O,train
CC(Nc1ccc(N(C)C(C)C)c(F)c1)C(=O)N1CCCC1,train
COc1ccc(C(=O)NC(C(=O)N(C)C)C(C)C)cc1,train
Cc1ccc2c(c1)C(=O)CC2CC(=O)N1CCN(C)CC1,train
O=C(Nc1ccnn1Cc1ccc(Cl)cc1)c1ccccn1,train
CCCN(C)C(=O)Nc1ccccc1OCCOC,train
O=c1ccc(-c2ccc(F)c(O)c2)nn1Cc1ccccc1,train
COc1ccc(C(=O)N(C)c2cccc(C(C)C)c2)nn1,train
CNc1cc(C(=O)NC(C)Cc2ccsc2)ccn1,train
O=C(CNC(=O)CNC(=O)c1cccs1)NCc1ccncc1,train
O=C(c1ccccc1-n1cccn1)N1CCC(Nc2ccccc2)CC1,train
CCOC(=O)CN(C(=O)c1oc2c(C)cccc2c1C)C1CC1,train
N#Cc1ccc(NC(=O)c2scnc2C2CC2)cc1Cl,train
CCOCC1CCN(c2nnc(-c3ccccn3)s2)CC1,train
O=C(NCCCc1nc(-c2ccc(F)cc2)no1)c1ccc[nH]1,train
O=S(=O)(NCc1cccc(Cl)c1)c1ccc2c(c1)CCC2,train
CC(=O)Nc1ccc(C)c(S(=O)(=O)NC(C)c2ccccc2)c1,train
Cc1cc(NC(=O)Cc2cccc3ccccc23)[nH]n1,train
CCOC(=O)CN(C(=O)c1cccnc1)C(C)C,train
C1Cc2nc(C3CC3)nc(Sc3nnc(N4CCCC4)s3)c2C1,train
Cc1noc(CCC(=O)Nc2cccc(OC(F)(F)F)c2)n1,train
O=C(OCc1nc2ccccc2o1)c1ccc(Cn2cncn2)cc1,train
Cc1ccccc1C(=O)Nc1cccc(NC(=O)C2CC2)c1,train
COc1cc(Cl)ccc1C(=O)NCCCc1nc(C)cs1,train
COc1cc(Cl)c(C)cc1NC(=O)C(C)Sc1nnc(N)[nH]1,train
CC(C)c1ccc(C(=O)NCc2ccncc2)c(N)n1,train
Cc1cccc(CN2C(=O)CCC3C2CCN3C(=O)C2CC2)n1,train
CC(C)C(=O)C(C#N)c1nnc(-c2ccccc2)n1C,train
CC(C)NC(=O)c1cccc2nc(C(F)(F)F)[nH]c12,train
O=C(Nc1ccccn1)c1cc(-c2cccs2)on1,train
CC(C)Oc1cccnc1NC(=O)c1ccc(NS(C)(=O)=O)cc1,train
CNC(=O)Cn1nnc(CO)c1-c1ccc(C)cc1,train
CCc1cccc(OC(=O)C2CCN(C(C)=O)CC2)c1,train
CCOC(=O)c1cnn2ccn(Cc3ccc(C(=O)OC)cc3)c12,train
O=C1CCc2cc(OCCOC(=O)c3ccc[nH]c3=O)ccc2N1,train
O=C(CCN1C(=O)CSc2ccccc21)NCC1CCOC1,train
O=C(Nc1ccc(F)cc1)c1n[nH]c2c1CCCC2,train
COc1cc(SC)ccc1C(=O)Nc1ccon1,train
COCc1nc(N2CC3(C)CC2CC(C)(C)C3)c2cnn(C)c2n1,train
CCOC(=O)c1ccc(NC(=O)c2ccc(N)cc2Cl)cc1,train
NC(=O)c1ccnc(-c2ccc(Cl)c(Cl)c2)c1,train
COCc1ccc(CNc2nnc(C(C)C)o2)cc1,train
O=C(Nc1c[nH]c2c(Cl)cccc2c1=O)N1CCOCC1,train
CCOc1ccc(S(=O)(=O)N2CCCC2)c2ccccc12,train
O=C(Nc1ccc2ccccc2n1)c1ccsc1,train
O=C(COc1ccc(F)cc1)Nc1ncccc1O,train
CCN(C(=O)c1ccc(-n2ccnn2)cc1)c1cc(C)cc(C)c1,train
Clc1ccc(-n2nnnc2CSc2ccccn2)cc1Cl,train
CN(Cc1cscn1)C(=O)c1cc(Br)cn1C,train
Nc1nc(NCC2CCOc3ccccc3C2)cc2nncn12,train
CC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccccc3)cc12,train
COc1ncc(-c2ccc(C(C)N3CCOCC3)cc2)c(OC)n1,train
COc1ccc(CC(=O)NCc2c(C)cc(C)[nH]c2=O)c(OC)c1,train
COc1ccccc1COc1ccc(N)cc1Cl,train
CC(C)C(NC(=O)c1c[nH]nn1)c1ccc(Cl)cc1,train
CN(Cc1nc2ccccc2s1)CC1COc2ccccc2O1,train
Cc1ccccc1-n1c(C)nnc1SC(C)C#N,train
COc1ccc(C2CCCN2C(=O)c2ccn(C)c(=O)c2)cc1OC,train
O=C(Cc1n[nH]c(=O)c2ccccc12)Nc1ccccc1OC(F)F,train
N#CC(C(=O)c1ccc(C(N)=O)cc1)c1ccc(C(F)(F)F)cn1,train
OCCc1nc2ccccc2n1CCN1CCOCC1,train
CC(NC(=O)CNC(=O)OC(C)(C)C)c1ccc2c(c1)OCCO2,train
Cc1ccc(S(N)(=O)=O)cc1C(=O)NC(C)c1ccccc1F,train
CCCCC(=O)Nc1ccc(C(=O)N2CCC(C)CC2)cc1,train
CCNC(=O)COc1ccc(NS(=O)(=O)c2ccccc2)cc1,train
O=C(c1cc2ccc(Br)cc2[nH]1)N1CCOC2CCCC21,train
CCCCCNC(=O)C1CCN(C(=O)Nc2cccs2)CC1,train
Cc1ccc(C)c(-n2nc(CC(C)C)nc2C(=O)N2CCOCC2)c1,train
CCc1nc(COC(=O)c2ccc(COC)o2)cs1,train
CCn1cc(C(=O)Nc2ccccc2OCC2CCCCO2)cn1,train
CCOc1ccc(NC(=O)COc2ccccc2)cc1,train
COc1ccccc1NC(=O)C1CCN(c2cnccn2)CC1,train
O=C(Cc1ccccc1F)Nc1cc2c(cc1Cl)NC(=O)CO2,train
COc1ccccc1C=CCN(CC(F)F)C1CC1,train
